年月日,星期,未調整收盤價(元),日報酬率 %,近一週報酬率 %,近一月報酬率 %,近一季報酬率 %,近一年報酬率 %,本週以來報酬率 %,本月以來報酬率 %,本季以來報酬率 %,本年以來報酬率 %,超額報酬(日)-大盤,超額報酬(週)-大盤,超額報酬(月)-大盤,超額報酬(季)-大盤,超額報酬(年)-大盤,超額報酬(日)-MSCI,超額報酬(週)-MSCI,超額報酬(月)-MSCI,超額報酬(季)-MSCI
2023/07/20,4,14.12,0.1418,0.2537,-0.5812,7.1462,17.1067,-0.719,0.8182,0.8182,20.6226,-0.5851,-1.4545,-1.024,1.7416,-7.4525,0.1357,-0.0977,-0.3077,-2.7426
2023/07/19,3,14.1,-0.9831,0.7462,-1.1336,6.5238,17.858,-0.8595,0.6754,0.6754,20.4518,-0.8442,-0.0316,-0.6291,3.8941,-7.0848,-0.3505,-0.4285,-0.1893,-3.2285
2023/07/18,2,14.24,-0.152,1.6035,0.3333,6.4884,19.0282,0.1248,1.675,1.675,21.6477,0.7274,1.0356,0.6194,3.6259,-5.8225,0.432,-0.7491,0.7965,-3.0966
2023/07/17,1,14.47,0.2772,2.9161,0.4861,6.4959,20.3084,0.2772,1.8298,1.8298,21.8329,-0.066,0.969,-0.1125,3.2349,-7.8145,0.0611,-1.914,0.3645,-2.9524
2023/07/14,5,14.43,0.9797,2.6316,0.4874,6.2786,20.8253,2.6316,1.5483,1.5483,21.4961,-0.6831,1.4775,0.0443,2.5572,-8.1066,-0.3786,-1.8806,0.5592,-3.0682
2023/07/13,4,14.29,0.6338,1.1324,-0.5568,5.4003,20.0308,1.6359,0.5631,0.5631,20.3174,0.8282,2.8949,0.9428,3.0394,-9.0169,-0.1928,-1.482,0.8763,-3.3843
2023/07/12,3,14.2,-0.1406,-0.4905,0.2116,4.1315,22.6634,0.9958,-0.0703,-0.0703,19.5596,0.2064,1.7983,0.2073,2.04,-8.1191,-0.6648,-0.1162,0.4547,-2.6744
2023/07/11,2,14.22,1.138,-0.6984,0.7081,4.5801,19.6316,1.138,0.0704,0.0704,19.7279,0.658,1.1765,0.8927,1.7057,-7.859,-0.6845,0.7375,0.7095,-1.4534
2023/07/10,1,14.06,0,-1.4025,-0.4251,3.2538,16.9908,0,-1.0556,-1.0556,18.3808,0.4373,0.7333,0.2364,0.1924,-9.4478,0.0878,1.3661,1.3662,-0.9397
2023/07/07,5,14.06,-0.4954,-1.0556,-0.2131,2.9561,17.8199,-1.0556,-1.0556,-1.0556,18.3808,0.7731,-0.1089,-0.0688,-1.1752,-11.2804,-0.0131,0.7463,1.7201,-1.4007
2023/07/06,4,14.13,-0.9811,-0.2119,1.4356,3.5433,21.6636,-0.563,-0.563,-0.563,18.9702,-0.252,-1.1553,-1.0175,-2.3384,-12.244,1.1289,1.281,1.8257,-1.3569
2023/07/05,3,14.27,-0.3492,0.4222,2.6617,4.5693,20.1473,0.4223,0.4223,0.4223,20.1489,-0.4244,-2.152,-0.1687,-1.8594,-10.5377,0.1978,-0.083,0.4343,-1.9278
2023/07/04,2,14.32,0.4208,0.9161,3.2443,4.9357,21.6268,0.7742,0.7742,0.7742,20.57,0.2081,-2.0055,-0.4179,-1.413,-10.7177,-0.0249,-0.4517,0.6741,-2.1471
2023/07/03,1,14.26,0.3519,-0.6272,2.8116,4.496,20.4442,0.3519,0.3519,0.3519,20.0647,-0.4206,-2.8466,-0.6305,-1.627,-9.9784,-0.5537,-0.6715,0.6966,-2.1117
2023/06/30,5,14.21,0.3531,-1.729,2.451,4.7341,16.778,-1.729,2.451,4.1296,19.6437,-0.2624,-2.2721,-1.6536,-0.8236,-6.8844,0.5222,0.0827,1.2004,-0.9494
2023/06/29,4,14.16,-0.3519,-2.0748,2.3858,4.975,13.2197,-2.0748,2.0906,3.7632,19.2227,-1.2266,-2.0028,-0.6653,-0.8599,-5.3769,-0.2275,-0.4294,1.0016,-1.5376
2023/06/28,3,14.21,0.1409,-1.7289,3.5711,5.3457,12.4369,-1.7289,2.4511,4.1296,19.6438,-0.2732,-0.7905,-0.1472,0.7419,-4.9812,-0.1656,-0.2061,1.3676,-1.8579
2023/06/27,2,14.19,-1.115,-1.5267,3.4254,4.511,11.122,-1.8672,2.3069,3.9831,19.4754,-0.6439,0.1558,0.1348,1.7898,-3.7097,-0.2492,0.3386,1.5342,-1.4718
2023/06/26,1,14.35,-0.7607,-0.8293,4.5916,5.2316,14.6528,-0.7607,3.4605,5.1556,20.8226,0.1193,0.6083,0.8121,1.8744,-3.3999,0.2056,0.8389,1.8105,-0.7701
2023/06/21,3,14.46,0.347,0.6963,6.7944,8.0668,11.3518,0.4166,4.2536,5.9616,21.7487,0.6871,0.9918,0.4793,1.0824,-5.2061,0.3893,1.5315,-0.0048,-2.2381
2023/06/20,2,14.41,-0.4147,0.2783,6.4251,7.5348,13.0944,0.0694,3.8931,5.5952,21.3277,-0.1915,0.5371,-0.2528,-0.0886,-6.8232,0.252,1.0938,-0.4193,-3.5039
2023/06/19,1,14.47,0.4861,2.1171,6.8683,7.7452,12.5692,0.4861,4.3257,6.0349,21.833,0.4057,0.8238,-0.0482,-0.7512,-3.5542,0.636,0.2261,-0.6933,-3.3618
2023/06/16,5,14.4,-0.346,1.9829,8.8433,8.4966,10.49,1.9829,3.821,5.522,21.2436,-0.1899,1.3128,0.6962,-1.7334,-4.1611,0.072,-0.8444,-2.6558,-4.7188
2023/06/15,4,14.45,0.6267,3.2879,10.4737,8.3909,10.08,2.337,4.1815,5.8884,21.6646,0.282,1.2766,1.0579,-0.9185,-2.7732,0.1843,-1.0065,-3.0302,-4.2539
2023/06/14,3,14.36,-0.0696,1.9162,9.5345,8.2756,9.3944,1.6997,3.5327,5.2289,20.9068,0.2339,1.3536,1.5592,-1.4395,-2.7211,-0.0471,-0.6493,-3.3662,-4.0979
2023/06/13,2,14.37,1.4114,3.1586,9.6108,6.4544,9.236,1.7705,3.6048,5.3022,20.991,0.0819,0.979,1.3068,-2.6463,-2.9337,-0.6325,-0.5416,-3.3153,-4.3665
2023/06/12,1,14.17,0.3541,1.9424,8.0853,5.6664,5.1618,0.3541,2.1628,3.8366,19.3071,0.8894,1.47,1.2023,-1.3049,-2.5858,-0.4136,-0.1505,-2.579,-3.3422
2023/06/09,5,14.12,0.9292,1.8024,6.1653,4.071,3.993,1.8024,1.8024,3.4702,18.8862,-0.2449,-0.1044,0.3388,-0.8816,-4.5513,-0.0736,0.7036,-1.6679,-2.4129
2023/06/08,4,13.99,-0.7097,2.0423,5.5052,3.1129,2.4683,0.8652,0.8651,2.5177,17.7916,0.3707,0.6488,2.3698,-0.6218,-5.7036,0.513,0.5425,-1.8696,-2.0343
2023/06/07,3,14.09,1.1486,1.5861,6.8232,3.6995,4.2048,1.5861,1.5861,3.2504,18.6336,-0.151,-1.2709,2.5565,-1.511,-5.478,0.065,-0.4653,-2.4617,-2.2617
2023/06/06,2,13.93,0.2158,0.4325,5.6102,3.0445,2.1695,0.4326,0.4325,2.078,17.2864,0.5793,-1.5108,2.6811,-0.9885,-6.0207,-0.2465,0.1331,-2.5032,-2.4149
2023/06/05,1,13.9,0.2163,0.5061,5.3828,3.6531,2.5857,0.2163,0.2162,1.8581,17.0339,-0.6684,-1.397,2.0782,-2.1499,-5.9135,0.4298,0.7056,-2.2332,-2.4449
2023/06/02,5,13.87,1.167,1.0932,4.9167,3.9637,2.3643,1.0932,-0.0001,1.6383,16.7813,0.5025,-1.4595,2.1998,-1.2047,-5.1834,-0.2364,0.3963,-2.875,-2.2487
2023/06/01,4,13.71,-1.1536,1.2554,4.4969,2.6129,0.6253,-0.073,-1.1536,0.4659,15.4342,-1.5009,-0.8362,0.9664,-2.0883,-5.8346,-0.4677,-0.2249,-2.0554,-1.8873
2023/05/31,3,13.87,0,2.8168,5.7165,4.6588,1.5894,1.0932,5.7165,1.6384,16.7814,-0.3998,1.2316,2.5443,-0.2477,-5.0731,0.6518,-0.7194,-1.5717,-1.8134
2023/05/30,2,13.87,0.2892,2.6646,5.7165,4.6588,2.2226,1.0932,5.7165,1.6384,16.7814,0.692,1.7875,2.9551,0.1701,-4.7335,0.3266,-1.0805,-2.2756,-2.5119
2023/05/29,1,13.83,0.8017,2.4444,5.4116,4.357,3.9434,0.8017,5.4116,1.3453,16.4446,-0.7261,0.2246,2.2347,-0.5543,-5.7413,0.119,-1.316,-2.6209,-2.8538
2023/05/26,5,13.72,1.3294,1.3294,5.2956,3.527,4.5941,1.3294,4.5733,0.5393,15.5185,1.1174,-0.2124,1.4792,0.1944,-5.4463,-0.863,-1.5759,-3.5645,-2.9568
2023/05/25,4,13.54,0.3706,0.1479,3.5962,2.1688,2.6337,0,3.2013,-0.7798,14.0029,0.5211,-0.9089,-0.0715,-0.9452,-6.4068,-0.9555,-0.9661,-2.5494,-2.0306
2023/05/24,3,13.49,-0.148,0.8976,1.8115,1.7916,2.9145,-0.3692,2.8202,-1.1461,13.582,0.1521,-0.6306,0.5444,-1.4779,-7.4812,0.3034,-0.1981,-1.2431,-1.0441
2023/05/23,2,13.51,0.0741,2.1164,1.6555,1.49,1.8261,-0.2215,2.9726,-0.9996,13.7503,-0.8488,-0.923,-0.7211,-1.6244,-6.3956,0.0967,-1.2134,-1.7262,-0.7712
2023/05/22,1,13.5,-0.2954,3.211,1.5802,2.6294,1.6068,-0.2954,2.8964,-1.0729,13.6661,-1.1498,0.0773,0.1398,-1.3317,-5.2888,-0.1484,-1.5608,-1.8248,-1.1085
2023/05/19,5,13.54,0.1479,3.2799,0.8205,2.2446,2.7068,3.2799,3.2013,-0.7798,14.0029,0.4145,2.0184,4.3433,-1.1615,-3.579,-0.2656,-1.5502,-2.1889,-0.6824
2023/05/18,4,13.52,1.1219,2.5797,-0.3512,2.0936,0.901,3.1274,3.0488,-0.9264,13.8345,0.8067,0.4551,2.829,-1.5889,-5.3293,-0.1858,-1.3822,-2.1321,-0.4095
2023/05/17,3,13.37,1.0582,1.1347,-1.5995,0.9609,0.9139,1.9833,1.9056,-2.0255,12.5716,-0.1257,1.4821,2.3629,-2.3958,-5.9282,-0.6903,-0.8646,-1.3554,-0.2191
2023/05/16,2,13.23,1.1468,-0.5263,-2.5593,-0.6135,0.6424,0.9154,0.8385,-3.0514,11.3928,0.1315,0.9637,1.7765,-3.0036,-6.6912,-0.2258,0.0272,-0.7216,0.6868
2023/05/15,1,13.08,-0.2288,-1.3574,-3.6641,-0.8605,-0.0702,-0.2288,-0.3048,-4.1506,10.1299,0.7476,2.4867,1.6332,-3.8054,-6.6177,-0.1374,-0.02,-0.4972,1.1213
2023/05/12,5,13.11,-0.5311,-0.6065,-3.8615,-1.7332,1.4702,-0.6065,-0.0762,-3.9308,10.3824,-1.1145,2.2849,0.6256,-4.9618,-8.5541,-0.113,0.1128,-0.6101,1.7619
2023/05/11,4,13.18,-0.3026,0,-3.0683,-1.2085,-0.5203,-0.0758,0.4573,-3.4179,10.9718,1.8104,3.1683,1.5767,-3.8383,-7.6894,0.3023,0.1245,-0.0261,1.8814
2023/05/10,3,13.22,-0.6015,0.456,-2.9146,-0.9086,-0.4302,0.2275,0.7622,-3.1247,11.3086,-0.6253,1.0097,-0.9736,-5.7539,-9.6792,0.1964,-0.326,-0.5168,1.5915
2023/05/09,2,13.3,0.3017,0.6052,-2.6088,-0.0878,0.3855,0.834,1.372,-2.5385,11.9822,1.7004,1.6928,-1.229,-3.9134,-9.6095,-0.2718,-0.4548,-1.0636,1.3721
2023/05/08,1,13.26,0.5307,1.0671,-2.9018,-0.3146,-1.6601,0.5307,1.0671,-2.8317,11.6453,0.526,-0.7149,-2.9209,-5.4312,-10.2697,-0.0038,0.3448,-0.7952,1.8002
2023/05/05,5,13.19,0.0759,0.5336,-3.3446,-0.7674,-3.7223,0.5336,0.5336,-3.3446,11.056,-0.2207,-1.2436,-3.5331,-7.2076,-11.025,-0.1026,0.3467,-0.1488,1.9395
2023/05/04,4,13.18,0.152,0.9962,-3.4179,-0.8427,-2.7279,0.4573,0.4573,-3.4179,10.9717,-0.3781,-2.1455,-3.3101,-6.9681,-11.566,-0.1452,-0.2206,-0.0496,2.0376
2023/05/03,3,13.16,-0.4539,0.9977,-3.5645,-0.9931,-2.6053,0.3048,0.3048,-3.5645,10.8033,0.0593,-2.1208,-2.93,-6.559,-10.8695,0.0703,-0.164,0.0902,2.1749
2023/05/02,2,13.22,0.7622,1.1477,-3.1248,-0.5417,-2.9039,0.7622,0.7622,-3.1248,11.3085,-0.6996,-2.5735,-3.0028,-6.8273,-11.9222,0.5248,-0.1852,0.0222,2.0157
2023/04/28,5,13.12,0.5364,-1.2791,-2.7347,3.1414,-2.766,-1.2791,-3.8576,-3.8576,10.4666,-1.1048,-1.7785,-1.9765,-7.9093,-10.9745,-0.672,-0.5951,-0.4909,1.2281
2023/04/27,4,13.05,0.1535,-2.3987,-3.8851,2.5911,-1.8494,-1.8058,-4.3705,-4.3705,9.8772,-0.354,0.8975,-0.1642,-6.6665,-9.0756,-0.0891,-0.1252,0.3333,1.8946
2023/04/26,3,13.03,-0.306,-2.977,-4.4481,2.4338,-3.9015,-1.9563,-4.5171,-4.5171,9.7088,-0.3744,2.6595,-0.3801,-6.272,-9.1668,0.0498,-0.3518,0.8124,1.981
2023/04/25,2,13.07,-1.3585,-3.668,-4.1548,2.7482,-3.5397,-1.6554,-4.224,-4.224,10.0455,1.1041,1.9505,-0.0212,-5.8833,-7.9819,0.266,-0.6243,0.7674,1.9368
2023/04/24,1,13.25,-0.301,-2.4828,-2.8348,4.1633,-4.3342,-0.301,-2.905,-2.905,11.5611,-1.0932,1.232,-1.1216,-7.211,-7.4934,-0.1655,-0.3424,0.5173,1.6871
2023/04/21,5,13.29,-0.6038,-2.1175,-0.677,4.4778,-4.3698,-2.1175,-2.6119,-2.6119,11.8979,1.5937,1.5989,-0.7252,-6.0211,-5.0607,-0.1924,-0.2305,-0.4116,1.8625
2023/04/20,4,13.58,-0.4399,-1.3799,-0.2205,5.1125,-3.397,-1.5229,-2.0203,-2.0203,12.5776,1.485,-0.151,-2.7778,-7.8692,-7.0316,-0.3218,-0.723,-0.9908,2.0733
2023/04/19,3,13.64,-1.016,-1.5163,0,5.5769,-2.6338,-1.0878,-1.5873,-1.5873,13.0751,-1.1036,-1.7657,-5.183,-9.6223,-8.6843,-0.232,0.0251,-0.2784,2.4159
2023/04/18,2,13.78,-0.1449,-0.2173,1.0264,6.6606,-1.2989,-0.0725,-0.5772,-0.5772,14.2357,0.3504,-0.7969,-4.0646,-8.4378,-7.594,0.5631,0.7472,-0.0444,2.6844
2023/04/17,1,13.8,0.0725,-0.217,1.173,6.8153,-1.9582,0.0725,-0.4329,-0.4329,14.4015,-0.718,-1.9671,-4.4411,-8.8559,-8.6778,-0.0506,-0.0141,-0.6185,2.0978
2023/04/14,5,13.79,0.1452,-0.5768,2.3757,7.6405,-3.1432,-0.5768,-0.5051,-0.5051,14.3186,-0.1841,-2.1308,-3.8717,-8.5286,-7.1825,-0.692,-0.3197,-0.3186,2.296
2023/04/13,4,13.77,-0.5776,-0.6493,0.4377,7.4844,-3.7985,-0.721,-0.6493,-0.6493,14.1528,-0.1206,-2.2659,-4.5483,-8.3034,-7.5711,0.4298,0.4003,0.0258,3.0145
2023/04/12,3,13.85,0.2896,-0.0721,1.6888,8.9462,-1.8685,-0.1442,-0.0721,-0.0721,14.816,-0.1276,-1.9344,-3.0956,-6.9809,-7.382,0.4923,0.5901,-0.1255,2.2662
2023/04/11,2,13.81,-0.1446,-0.3607,1.3952,8.2961,-2.4808,-0.4326,-0.3607,-0.3607,14.4845,-0.8073,-1.7998,-2.9539,-6.1268,-6.7333,-0.2002,0.0998,-0.626,1.4554
2023/04/10,1,13.83,-0.2884,-0.2164,1.542,8.5367,-3.6357,-0.2884,-0.2164,-0.2164,14.6502,-0.8846,-0.9877,-2.1201,-5.4169,-5.0645,-0.3571,0.2994,-0.4224,2.1364
2023/04/07,5,13.87,0.0722,0.0722,0.5074,12.9533,-2.8412,0.0722,0.0722,0.0722,14.9818,-0.319,-0.1019,-0.3831,-1.7338,-4.158,0.0362,0.6563,0.9329,2.485
2023/04/06,4,13.86,0,0.5806,0.9469,12.8718,-4.3785,0,0,0,14.8989,0.2163,0.5617,0.2827,-1.3684,-3.0479,0.6199,1.1698,0.806,2.4433
2023/03/31,5,13.86,0.5806,0.0723,2.9718,14.8989,-5.7409,0.0723,2.9718,14.8989,14.8989,0.3449,0.517,-0.3216,-3.0172,-3.7086,0.5497,0.5967,0.2646,1.4807
2023/03/30,4,13.78,0.5839,-0.0725,2.3774,14.2356,-6.5876,-0.5054,2.3774,14.2356,14.2356,-0.2958,0.1111,-0.6731,-3.4032,-3.7474,-0.0302,0.1791,-0.2981,0.8525
2023/03/29,3,13.7,0,-0.3636,1.783,14.2252,-6.2828,-1.083,1.783,13.5725,13.5725,0.2987,0.1238,-0.3687,-2.2716,-3.2168,-0.5235,-0.2523,-0.2657,1.1061
2023/03/28,2,13.7,-0.6526,0.8094,1.783,14.038,-6.3438,-1.083,1.783,13.5725,13.5725,0.7405,-0.5066,-0.6748,-3.0608,-4.2587,0.1832,-0.5166,0.2657,2.3582
2023/03/27,1,13.79,-0.4332,1.3225,2.4516,12.9357,-6.0345,-0.4332,2.4516,14.3185,14.3185,-0.5783,-1.6872,-1.4537,-3.6682,-4.9104,0.4149,-1.4938,0.0787,1.5899
2023/03/24,5,13.85,0.4351,1.5395,2.8974,13.7021,-5.809,1.5395,2.8974,14.8159,14.8159,-0.0636,-1.9237,-0.8574,-3.1213,-3.9565,0.1299,-1.5282,-0.3512,0.9676
2023/03/23,4,13.79,0.2909,2.2996,1.9969,13.2096,-6.3384,1.0997,2.4516,14.3185,14.3185,-0.2817,-2.3793,-0.7787,-3.0341,-4.3773,-0.4648,-2.2475,0.0995,0.818
2023/03/22,3,13.75,1.1773,1.5509,2.9191,11.5288,-6.0632,0.8064,2.1545,13.9869,13.9869,-0.3309,-1.5017,-1.0614,-3.6123,-4.4516,-0.7926,-1.2576,0.3487,1.745
2023/03/21,2,13.59,-0.147,0.8909,0.816,11.9297,-7.0958,-0.3666,0.9658,12.6606,12.6606,-0.4022,-1.3586,-0.4586,-2.7692,-4.535,-0.7697,-0.1337,1.3733,2.5539
2023/03/20,1,13.61,-0.2199,-0.7293,0.6656,12.3678,-6.6552,-0.2199,1.1144,12.8264,12.8264,-0.806,-1.8395,-1.1585,-2.4122,-4.0423,0.3857,0.2809,1.9089,3.2429
2023/03/17,5,13.64,1.1869,0.1469,1.4125,10.109,-6.6932,0.1469,1.3373,13.0751,13.0751,-0.4926,0.2774,-0.4879,-0.5524,-4.3188,-0.558,0.1803,1.77,3.0295
2023/03/16,4,13.48,-0.4431,-2.177,-0.296,8.8174,-5.6361,-1.0278,0.1486,11.7487,11.7487,0.5468,1.9725,-0.7513,-0.0161,-5.0821,0.4768,1.1095,2.5007,3.5743
2023/03/15,3,13.54,0.5197,-1.7416,1.0446,7.6754,-4.4517,-0.5873,0.5943,12.2461,12.2461,-0.1974,1.4496,-2.0005,-0.6551,-5.3814,0.3192,0.9058,2.2788,3.0881
2023/03/14,2,13.47,-1.7505,-2.3912,-0.8102,7.1188,-6.2064,-1.1013,0.0743,11.6658,11.6658,-0.8887,1.1751,-2.6153,-0.378,-3.2369,-0.3466,0.896,2.5872,2.9294
2023/03/13,1,13.71,0.6608,-0.1457,1.7059,10.4106,-4.7248,0.6608,1.8573,13.6553,13.6553,1.309,2.4209,-1.2569,0.1633,-2.6175,0.2856,1.171,2.9741,2.9319
2023/03/10,5,13.62,-1.1611,0,0.5163,8.3963,-6.1576,0,1.1886,12.9092,12.9092,1.2512,0.6249,-2.6271,-1.4791,-4.1008,0.405,0.6331,2.5457,3.0094
2023/03/09,4,13.78,0,1.6974,1.9228,9.6697,-3.2135,1.1747,2.3773,14.2356,14.2356,0,-0.4189,-2.7673,-2.9218,-5.5314,0.2652,0.8564,2.1341,2.606
2023/03/08,3,13.78,-0.1449,1.5475,1.9982,11.3273,-1.9011,1.1747,2.3773,14.2356,14.2356,-0.4717,-0.7908,-2.5111,-1.438,-6.0656,0.3131,0.6721,2.0392,2.5024
2023/03/07,2,13.8,0.5098,2.5259,3.5255,10.0876,-3.7171,1.3215,2.5259,14.4014,14.4014,0.3438,-0.0339,-1.6186,-2.6585,-4.9536,-0.0952,-0.0177,1.1889,1.597
2023/03/06,1,13.73,0.8076,2.0058,2.8461,8.9302,-6.6251,0.8076,2.0058,13.8211,13.8211,-0.524,-0.384,-3.1211,-1.9884,-3.7227,-0.2629,0.0789,1.2757,1.7835
2023/03/03,5,13.62,0.5166,1.1886,0.8886,6.6411,-8.3232,1.1886,1.1886,12.9092,12.9092,0.237,0.1443,-3.0382,-1.7702,-3.0711,0.6225,0.3413,2.2034,2.7053
2023/03/02,4,13.55,-0.1474,0.2218,0.3701,6.0931,-8.5599,0.6686,0.6686,12.329,12.329,-0.3648,-0.0876,-3.4381,-2.016,-3.2766,0.0838,0.2847,1.4784,2.047
2023/03/01,3,13.57,0.8172,1.5718,1.8766,5.5984,-8.6011,0.8172,0.8172,12.4948,12.4948,0.2732,-0.2733,-3.4403,-3.1547,-3.3763,-0.371,-0.0204,1.4905,1.8207
2023/02/24,5,13.46,-0.4438,0.0743,4.1837,5.9604,-8.4018,0.0743,1.5081,11.5829,11.5829,0.0059,-1.5398,-5.0311,-4.4019,-5.5236,0.5637,0.6062,1.4893,2.2441
2023/02/23,4,13.52,1.1976,-0.0001,4.6481,6.9301,-9.9771,0.5204,1.9606,12.0803,12.0803,-0.554,-2.3157,-5.0601,-5.2477,-4.5571,-0.2235,0.2689,0.9086,0.9328
2023/02/22,3,13.36,-0.8902,-0.2987,3.4097,6.5777,-10.6458,-0.6692,0.754,10.7539,10.7539,0.2432,-2.4242,-4.4099,-4.5856,-4.3994,0.2493,0.7063,1.1237,1.6739
2023/02/21,2,13.48,-0.2959,-0.7366,4.3385,7.959,-10.8652,0.223,1.6589,11.7487,11.7487,-1.0952,-3.5216,-4.7171,-4.1476,-3.9207,-0.2246,1.1241,0.8736,0.881
2023/02/20,1,13.52,0.5204,0.2966,4.6482,7.8541,-10.6569,0.5204,1.9606,12.0804,12.0804,-0.141,-1.9444,-3.5427,-3.0731,-2.866,0.2345,1.3317,1.1094,1.3316
2023/02/17,5,13.45,-0.5178,-0.7381,4.1064,7.0435,-11.3426,-0.7381,1.4328,11.5001,11.5001,-0.7553,-1.8258,-3.3736,-2.4048,-3.4037,0.228,0.9726,0.8628,1.0063
2023/02/16,4,13.52,0.8955,-0.0001,5.2096,7.8543,-10.713,-0.2215,1.9607,12.0805,12.0805,-0.6672,0.1087,-2.4039,-2.4068,-2.3062,0.2228,0.7141,1.2883,1.302
2023/02/15,3,13.4,-1.3255,-0.8143,4.5965,6.1466,-10.5491,-1.1071,1.0558,11.0857,11.0857,-0.8305,1.0013,-2.2716,-3.404,-1.9843,0.6686,0.657,0.5256,0.0133
2023/02/14,2,13.58,0.7418,1.8754,6.0015,10.6804,-9.6348,0.2214,2.4133,12.5779,12.5779,0.4761,2.2788,-1.3982,-0.1534,-1.8808,-0.0275,-0.5779,-0.1869,-1.6972
2023/02/13,1,13.48,-0.5166,0.9738,5.221,10.844,-11.8091,-0.5166,1.6592,11.749,11.749,-0.0426,0.6973,-1.8941,-0.5666,-1.6194,-0.1179,-0.5467,-0.1567,-1.9509
2023/02/10,5,13.55,0.2219,0.3703,6.3395,16.0229,-11.6813,0.3703,2.1871,12.3293,12.3293,1.1708,0.2405,-0.2384,1.5563,-1.899,-0.0386,0.2787,-0.1725,-3.0325
2023/02/09,4,13.52,0.074,0.1481,6.8472,15.2801,-11.437,0.1481,1.9608,12.0806,12.0806,0.2467,-1.1079,-0.6317,-0.1447,-2.993,0.1689,0.2136,0.0301,-1.9924
2023/02/08,3,13.51,1.3503,1.4265,10.0218,17.5639,-10.8909,0.0741,1.8854,11.9977,11.9977,0.4141,-1.7026,0.8962,0.2328,-3.5911,-0.5593,0.1201,-0.4557,-3.1095
2023/02/07,2,13.33,-0.1498,0.528,8.5559,16.6975,-11.6341,-1.2592,0.528,10.5055,10.5055,-1.0999,-2.5625,0.4426,0.589,-4.177,-0.0016,-0.0069,0.1486,-3.2065
2023/02/06,1,13.35,-1.1111,-0.3731,8.7188,18.923,-11.3335,-1.1111,0.6788,10.6713,10.6713,-0.4916,-3.3177,1.6229,3.0429,-3.841,0.6894,1.3406,0.1506,-3.1733
